#BEGIN: [Tue Aug  1 10:27:17 2023]
#HOST: mini30.local
#TIMELIMIT: 7200
#MEMLIMIT: 0
#FREQ: 10
#SOLVER: ddreconf230801-10h10m
#ARG1: benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.col
#ARG2: benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.dat
#COMMAND: /Users/soh/app/ddreconf230801-10h10m/ddreconf benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.col --indset --stwidth --stfile=benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.dat
Input graph file parsed. # of vertices = 65, # of edges = 402
s 1 8 14 21 27 34 40 47 53 60
t 7 13 14 21 27 34 40 47 53 60
Solution space ZDD construction start
Solution space ZDD construction end
Solution space ZDD construction time = 0.023509
Solution space ZDD size = 139
# of elements in the solution space = 4216790
Start computing the width of the solution space graph
Zs_1 construction time = 0.000072, # ZDD nodes = 22, # elems = 5
Card(Zs_135 & Zt_206) = 16
Card(Zs_136 & Zt_205) = 16
Card(Zs_137 & Zt_204) = 16
Card(Zs_138 & Zt_203) = 16
Card(Zs_139 & Zt_202) = 16
Card(Zs_140 & Zt_201) = 16
Card(Zs_141 & Zt_200) = 16
Card(Zs_142 & Zt_199) = 15
Card(Zs_143 & Zt_198) = 12
Card(Zs_144 & Zt_197) = 9
Card(Zs_145 & Zt_196) = 8
Card(Zs_146 & Zt_195) = 9
Card(Zs_147 & Zt_194) = 12
Card(Zs_148 & Zt_193) = 15
Card(Zs_149 & Zt_192) = 16
Card(Zs_150 & Zt_191) = 16
Card(Zs_151 & Zt_190) = 16
Card(Zs_152 & Zt_189) = 16
Card(Zs_153 & Zt_188) = 16
Card(Zs_154 & Zt_187) = 16
Card(Zs_155 & Zt_186) = 16
Card(Zs_156 & Zt_185) = 16
Card(Zs_157 & Zt_184) = 15
Card(Zs_158 & Zt_183) = 12
Card(Zs_159 & Zt_182) = 9
Card(Zs_160 & Zt_181) = 8
Card(Zs_161 & Zt_180) = 8
Card(Zs_162 & Zt_179) = 7
Card(Zs_163 & Zt_178) = 5
Card(Zs_164 & Zt_177) = 4
Card(Zs_165 & Zt_176) = 4
Card(Zs_166 & Zt_175) = 4
Card(Zs_167 & Zt_174) = 3
Card(Zs_168 & Zt_173) = 2
Card(Zs_169 & Zt_172) = 2
Card(Zs_170 & Zt_171) = 1
Card(Zs_171 & Zt_170) = 1
Card(Zs_172 & Zt_169) = 1
Card(Zs_173 & Zt_168) = 1
Card(Zs_174 & Zt_167) = 2
Card(Zs_175 & Zt_166) = 2
Card(Zs_176 & Zt_165) = 3
Card(Zs_177 & Zt_164) = 4
Card(Zs_178 & Zt_163) = 4
Card(Zs_179 & Zt_162) = 4
Card(Zs_180 & Zt_161) = 5
Card(Zs_181 & Zt_160) = 7
Card(Zs_182 & Zt_159) = 8
Card(Zs_183 & Zt_158) = 8
Card(Zs_184 & Zt_157) = 9
Card(Zs_185 & Zt_156) = 12
Card(Zs_186 & Zt_155) = 15
Card(Zs_187 & Zt_154) = 16
Card(Zs_188 & Zt_153) = 16
Card(Zs_189 & Zt_152) = 16
Card(Zs_190 & Zt_151) = 16
Card(Zs_191 & Zt_150) = 16
Card(Zs_192 & Zt_149) = 16
Card(Zs_193 & Zt_148) = 16
Card(Zs_194 & Zt_147) = 16
Card(Zs_195 & Zt_146) = 15
Card(Zs_196 & Zt_145) = 12
Card(Zs_197 & Zt_144) = 9
Card(Zs_198 & Zt_143) = 8
Card(Zs_199 & Zt_142) = 9
Card(Zs_200 & Zt_141) = 12
Card(Zs_201 & Zt_140) = 15
Card(Zs_202 & Zt_139) = 16
Card(Zs_203 & Zt_138) = 16
Card(Zs_204 & Zt_137) = 16
Card(Zs_205 & Zt_136) = 16
Card(Zs_206 & Zt_135) = 16
Card(Zs_207 & Zt_134) = 16
Card(Zs_208 & Zt_133) = 16
Card(Zs_209 & Zt_132) = 16
Card(Zs_210 & Zt_131) = 15
Card(Zs_211 & Zt_130) = 12
Card(Zs_212 & Zt_129) = 9
Card(Zs_213 & Zt_128) = 7
Card(Zs_214 & Zt_127) = 5
Card(Zs_215 & Zt_126) = 4
Card(Zs_216 & Zt_125) = 4
Card(Zs_217 & Zt_124) = 5
Card(Zs_218 & Zt_123) = 7
Card(Zs_219 & Zt_122) = 9
Card(Zs_220 & Zt_121) = 12
Card(Zs_221 & Zt_120) = 15
Card(Zs_222 & Zt_119) = 16
Card(Zs_223 & Zt_118) = 16
Card(Zs_224 & Zt_117) = 16
Card(Zs_225 & Zt_116) = 16
Card(Zs_226 & Zt_115) = 16
Card(Zs_227 & Zt_114) = 16
Card(Zs_228 & Zt_113) = 16
Card(Zs_229 & Zt_112) = 16
Card(Zs_230 & Zt_111) = 15
Card(Zs_231 & Zt_110) = 12
Card(Zs_232 & Zt_109) = 9
Card(Zs_233 & Zt_108) = 8
Card(Zs_234 & Zt_107) = 9
Card(Zs_235 & Zt_106) = 12
Card(Zs_236 & Zt_105) = 15
Card(Zs_237 & Zt_104) = 16
Card(Zs_238 & Zt_103) = 16
Card(Zs_239 & Zt_102) = 16
Card(Zs_240 & Zt_101) = 16
Card(Zs_241 & Zt_100) = 16
Card(Zs_242 & Zt_99) = 16
Card(Zs_243 & Zt_98) = 16
Card(Zs_244 & Zt_97) = 16
Card(Zs_245 & Zt_96) = 15
Card(Zs_246 & Zt_95) = 12
Card(Zs_247 & Zt_94) = 9
Card(Zs_248 & Zt_93) = 8
Card(Zs_249 & Zt_92) = 8
Card(Zs_250 & Zt_91) = 7
Card(Zs_251 & Zt_90) = 5
Card(Zs_252 & Zt_89) = 4
Card(Zs_253 & Zt_88) = 3
Card(Zs_254 & Zt_87) = 2
Card(Zs_255 & Zt_86) = 2
Card(Zs_256 & Zt_85) = 2
Card(Zs_257 & Zt_84) = 3
Card(Zs_258 & Zt_83) = 4
Card(Zs_259 & Zt_82) = 5
Card(Zs_260 & Zt_81) = 7
Card(Zs_261 & Zt_80) = 8
Card(Zs_262 & Zt_79) = 8
Card(Zs_263 & Zt_78) = 9
Card(Zs_264 & Zt_77) = 12
Card(Zs_265 & Zt_76) = 15
Card(Zs_266 & Zt_75) = 16
Card(Zs_267 & Zt_74) = 16
Card(Zs_268 & Zt_73) = 16
Card(Zs_269 & Zt_72) = 16
Card(Zs_270 & Zt_71) = 16
Card(Zs_271 & Zt_70) = 16
Card(Zs_272 & Zt_69) = 16
Card(Zs_273 & Zt_68) = 16
Card(Zs_274 & Zt_67) = 15
Card(Zs_275 & Zt_66) = 12
Card(Zs_276 & Zt_65) = 9
Card(Zs_277 & Zt_64) = 8
Card(Zs_278 & Zt_63) = 9
Card(Zs_279 & Zt_62) = 12
Card(Zs_280 & Zt_61) = 15
Card(Zs_281 & Zt_60) = 16
Card(Zs_282 & Zt_59) = 16
Card(Zs_283 & Zt_58) = 16
Card(Zs_284 & Zt_57) = 16
Card(Zs_285 & Zt_56) = 16
Card(Zs_286 & Zt_55) = 16
Card(Zs_287 & Zt_54) = 16
Card(Zs_288 & Zt_53) = 16
Card(Zs_289 & Zt_52) = 15
Card(Zs_290 & Zt_51) = 12
Card(Zs_291 & Zt_50) = 9
Card(Zs_292 & Zt_49) = 7
Card(Zs_293 & Zt_48) = 5
Card(Zs_294 & Zt_47) = 4
Card(Zs_295 & Zt_46) = 4
Card(Zs_296 & Zt_45) = 5
Card(Zs_297 & Zt_44) = 7
Card(Zs_298 & Zt_43) = 9
Card(Zs_299 & Zt_42) = 12
Card(Zs_300 & Zt_41) = 15
Card(Zs_301 & Zt_40) = 16
Card(Zs_302 & Zt_39) = 16
Card(Zs_303 & Zt_38) = 16
Card(Zs_304 & Zt_37) = 16
Card(Zs_305 & Zt_36) = 16
Card(Zs_306 & Zt_35) = 16
Card(Zs_307 & Zt_34) = 16
Card(Zs_308 & Zt_33) = 16
Card(Zs_309 & Zt_32) = 15
Card(Zs_310 & Zt_31) = 12
Card(Zs_311 & Zt_30) = 9
Card(Zs_312 & Zt_29) = 8
Card(Zs_313 & Zt_28) = 9
Card(Zs_314 & Zt_27) = 12
Card(Zs_315 & Zt_26) = 15
Card(Zs_316 & Zt_25) = 16
Card(Zs_317 & Zt_24) = 16
Card(Zs_318 & Zt_23) = 16
Card(Zs_319 & Zt_22) = 16
Card(Zs_320 & Zt_21) = 16
Card(Zs_321 & Zt_20) = 16
Card(Zs_322 & Zt_19) = 16
Card(Zs_323 & Zt_18) = 16
Card(Zs_324 & Zt_17) = 15
Card(Zs_325 & Zt_16) = 12
Card(Zs_326 & Zt_15) = 9
Card(Zs_327 & Zt_14) = 8
Card(Zs_328 & Zt_13) = 8
Card(Zs_329 & Zt_12) = 7
Card(Zs_330 & Zt_11) = 5
Card(Zs_331 & Zt_10) = 4
Card(Zs_332 & Zt_9) = 4
Card(Zs_333 & Zt_8) = 4
Card(Zs_334 & Zt_7) = 3
Card(Zs_335 & Zt_6) = 2
Card(Zs_336 & Zt_5) = 2
Card(Zs_337 & Zt_4) = 2
Card(Zs_338 & Zt_3) = 2
Card(Zs_339 & Zt_2) = 1
Card(Zs_340 & Zt_1) = 1
Card(Zs_341 & Zt_0) = 1
max card = 16
max card index = 20
a YES
a 1 8 14 21 27 34 40 47 53 60
a 2 8 14 21 27 34 40 47 53 60
a 2 9 14 21 27 34 40 47 53 60
a 3 9 14 21 27 34 40 47 53 60
a 3 10 14 21 27 34 40 47 53 60
a 3 10 15 21 27 34 40 47 53 60
a 3 10 15 22 27 34 40 47 53 60
a 3 10 16 22 27 34 40 47 53 60
a 3 10 16 23 27 34 40 47 53 60
a 3 10 16 23 28 34 40 47 53 60
a 3 10 16 23 28 35 40 47 53 60
a 3 10 16 23 29 35 40 47 53 60
a 3 10 16 23 29 36 40 47 53 60
a 3 10 16 23 29 36 41 47 53 60
a 3 10 16 23 29 36 41 48 53 60
a 3 10 16 23 29 36 42 48 53 60
a 3 10 16 23 29 36 42 49 53 60
a 3 10 16 23 29 36 42 49 54 60
a 3 10 16 23 29 36 42 49 54 61
a 3 10 16 23 29 36 42 49 55 61
a 3 10 16 23 29 36 42 49 55 62
a 3 10 16 23 29 36 42 49 56 62
a 3 10 16 23 29 36 42 49 56 63
a 3 10 16 23 29 36 42 49 57 63
a 3 10 16 23 29 36 42 49 57 64
a 3 10 16 23 29 36 42 49 58 64
a 3 10 16 23 29 36 42 49 58 65
a 3 10 16 23 29 36 42 49 59 65
a 3 10 16 23 29 36 43 49 59 65
a 3 10 16 23 29 36 43 50 59 65
a 3 10 16 23 29 36 44 50 59 65
a 3 10 16 23 29 36 44 51 59 65
a 3 10 16 23 29 36 44 51 58 65
a 3 10 16 23 29 36 44 51 58 64
a 3 10 16 23 29 36 44 51 57 64
a 3 10 16 23 29 36 44 51 57 63
a 3 10 16 23 29 36 44 51 56 63
a 3 10 16 23 29 36 44 51 56 62
a 3 10 16 23 29 36 44 51 55 62
a 3 10 16 23 29 36 44 51 55 61
a 3 10 16 23 29 36 44 51 54 61
a 3 10 16 23 29 36 44 51 54 60
a 3 10 16 23 29 36 44 51 53 60
a 3 10 16 23 29 36 45 51 53 60
a 3 10 16 23 29 36 45 52 53 60
a 3 10 16 23 29 36 46 52 53 60
a 3 10 16 23 30 36 46 52 53 60
a 3 10 16 23 30 37 46 52 53 60
a 3 10 16 23 31 37 46 52 53 60
a 3 10 16 23 31 38 46 52 53 60
a 3 10 16 23 31 38 45 52 53 60
a 3 10 16 23 31 38 45 51 53 60
a 3 10 16 23 31 38 45 51 54 60
a 3 10 16 23 31 38 45 51 54 61
a 3 10 16 23 31 38 45 51 55 61
a 3 10 16 23 31 38 45 51 55 62
a 3 10 16 23 31 38 45 51 56 62
a 3 10 16 23 31 38 45 51 56 63
a 3 10 16 23 31 38 45 51 57 63
a 3 10 16 23 31 38 45 51 57 64
a 3 10 16 23 31 38 45 51 58 64
a 3 10 16 23 31 38 45 51 58 65
a 3 10 16 23 31 38 45 51 59 65
a 3 10 16 23 31 38 44 51 59 65
a 3 10 16 23 31 38 44 50 59 65
a 3 10 16 23 31 38 43 50 59 65
a 3 10 16 23 31 38 43 49 59 65
a 3 10 16 23 31 38 43 49 58 65
a 3 10 16 23 31 38 43 49 58 64
a 3 10 16 23 31 38 43 49 57 64
a 3 10 16 23 31 38 43 49 57 63
a 3 10 16 23 31 38 43 49 56 63
a 3 10 16 23 31 38 43 49 56 62
a 3 10 16 23 31 38 43 49 55 62
a 3 10 16 23 31 38 43 49 55 61
a 3 10 16 23 31 38 43 49 54 61
a 3 10 16 23 31 38 43 49 54 60
a 3 10 16 23 31 38 43 49 53 60
a 3 10 16 23 31 38 42 49 53 60
a 3 10 16 23 31 38 42 48 53 60
a 3 10 16 23 31 38 41 48 53 60
a 3 10 16 23 31 38 41 47 53 60
a 3 10 16 23 31 38 40 47 53 60
a 3 10 16 23 32 38 40 47 53 60
a 3 10 16 23 32 39 40 47 53 60
a 3 10 16 23 33 39 40 47 53 60
a 3 10 17 23 33 39 40 47 53 60
a 3 10 17 24 33 39 40 47 53 60
a 3 10 18 24 33 39 40 47 53 60
a 3 10 18 25 33 39 40 47 53 60
a 3 10 18 25 32 39 40 47 53 60
a 3 10 18 25 32 38 40 47 53 60
a 3 10 18 25 32 38 41 47 53 60
a 3 10 18 25 32 38 41 48 53 60
a 3 10 18 25 32 38 42 48 53 60
a 3 10 18 25 32 38 42 49 53 60
a 3 10 18 25 32 38 42 49 54 60
a 3 10 18 25 32 38 42 49 54 61
a 3 10 18 25 32 38 42 49 55 61
a 3 10 18 25 32 38 42 49 55 62
a 3 10 18 25 32 38 42 49 56 62
a 3 10 18 25 32 38 42 49 56 63
a 3 10 18 25 32 38 42 49 57 63
a 3 10 18 25 32 38 42 49 57 64
a 3 10 18 25 32 38 42 49 58 64
a 3 10 18 25 32 38 42 49 58 65
a 3 10 18 25 32 38 42 49 59 65
a 3 10 18 25 32 38 43 49 59 65
a 3 10 18 25 32 38 43 50 59 65
a 3 10 18 25 32 38 44 50 59 65
a 3 10 18 25 32 38 44 51 59 65
a 3 10 18 25 32 38 44 51 58 65
a 3 10 18 25 32 38 44 51 58 64
a 3 10 18 25 32 38 44 51 57 64
a 3 10 18 25 32 38 44 51 57 63
a 3 10 18 25 32 38 44 51 56 63
a 3 10 18 25 32 38 44 51 56 62
a 3 10 18 25 32 38 44 51 55 62
a 3 10 18 25 32 38 44 51 55 61
a 3 10 18 25 32 38 44 51 54 61
a 3 10 18 25 32 38 44 51 54 60
a 3 10 18 25 32 38 44 51 53 60
a 3 10 18 25 32 38 45 51 53 60
a 3 10 18 25 32 38 45 52 53 60
a 3 10 18 25 32 38 46 52 53 60
a 3 10 18 25 31 38 46 52 53 60
a 3 10 18 25 31 37 46 52 53 60
a 3 10 18 25 30 37 46 52 53 60
a 3 10 18 25 30 36 46 52 53 60
a 3 10 18 25 30 36 45 52 53 60
a 3 10 18 25 30 36 45 51 53 60
a 3 10 18 25 30 36 45 51 54 60
a 3 10 18 25 30 36 45 51 54 61
a 3 10 18 25 30 36 45 51 55 61
a 3 10 18 25 30 36 45 51 55 62
a 3 10 18 25 30 36 45 51 56 62
a 3 10 18 25 30 36 45 51 56 63
a 3 10 18 25 30 36 45 51 57 63
a 3 10 18 25 30 36 45 51 57 64
a 3 10 18 25 30 36 45 51 58 64
a 3 10 18 25 30 36 45 51 58 65
a 3 10 18 25 30 36 45 51 59 65
a 3 10 18 25 30 36 44 51 59 65
a 3 10 18 25 30 36 44 50 59 65
a 3 10 18 25 30 36 43 50 59 65
a 3 10 18 25 30 36 43 49 59 65
a 3 10 18 25 30 36 43 49 58 65
a 3 10 18 25 30 36 43 49 58 64
a 3 10 18 25 30 36 43 49 57 64
a 3 10 18 25 30 36 43 49 57 63
a 3 10 18 25 30 36 43 49 56 63
a 3 10 18 25 30 36 43 49 56 62
a 3 10 18 25 30 36 43 49 55 62
a 3 10 18 25 30 36 43 49 55 61
a 3 10 18 25 30 36 43 49 54 61
a 3 10 18 25 30 36 43 49 54 60
a 3 10 18 25 30 36 43 49 53 60
a 3 10 18 25 30 36 42 49 53 60
a 3 10 18 25 30 36 42 48 53 60
a 3 10 18 25 30 36 41 48 53 60
a 3 10 18 25 30 36 41 47 53 60
a 3 10 18 25 30 36 40 47 53 60
a 3 10 18 25 29 36 40 47 53 60
a 3 10 18 25 29 35 40 47 53 60
a 3 10 18 25 28 35 40 47 53 60
a 3 10 18 25 28 34 40 47 53 60
a 3 10 18 25 27 34 40 47 53 60
a 3 10 19 25 27 34 40 47 53 60
a 3 10 19 26 27 34 40 47 53 60
a 3 10 20 26 27 34 40 47 53 60
a 4 10 20 26 27 34 40 47 53 60
a 4 11 20 26 27 34 40 47 53 60
a 5 11 20 26 27 34 40 47 53 60
a 5 12 20 26 27 34 40 47 53 60
a 5 12 19 26 27 34 40 47 53 60
a 5 12 19 25 27 34 40 47 53 60
a 5 12 19 25 28 34 40 47 53 60
a 5 12 19 25 28 35 40 47 53 60
a 5 12 19 25 29 35 40 47 53 60
a 5 12 19 25 29 36 40 47 53 60
a 5 12 19 25 29 36 41 47 53 60
a 5 12 19 25 29 36 41 48 53 60
a 5 12 19 25 29 36 42 48 53 60
a 5 12 19 25 29 36 42 49 53 60
a 5 12 19 25 29 36 42 49 54 60
a 5 12 19 25 29 36 42 49 54 61
a 5 12 19 25 29 36 42 49 55 61
a 5 12 19 25 29 36 42 49 55 62
a 5 12 19 25 29 36 42 49 56 62
a 5 12 19 25 29 36 42 49 56 63
a 5 12 19 25 29 36 42 49 57 63
a 5 12 19 25 29 36 42 49 57 64
a 5 12 19 25 29 36 42 49 58 64
a 5 12 19 25 29 36 42 49 58 65
a 5 12 19 25 29 36 42 49 59 65
a 5 12 19 25 29 36 43 49 59 65
a 5 12 19 25 29 36 43 50 59 65
a 5 12 19 25 29 36 44 50 59 65
a 5 12 19 25 29 36 44 51 59 65
a 5 12 19 25 29 36 44 51 58 65
a 5 12 19 25 29 36 44 51 58 64
a 5 12 19 25 29 36 44 51 57 64
a 5 12 19 25 29 36 44 51 57 63
a 5 12 19 25 29 36 44 51 56 63
a 5 12 19 25 29 36 44 51 56 62
a 5 12 19 25 29 36 44 51 55 62
a 5 12 19 25 29 36 44 51 55 61
a 5 12 19 25 29 36 44 51 54 61
a 5 12 19 25 29 36 44 51 54 60
a 5 12 19 25 29 36 44 51 53 60
a 5 12 19 25 29 36 45 51 53 60
a 5 12 19 25 29 36 45 52 53 60
a 5 12 19 25 29 36 46 52 53 60
a 5 12 19 25 30 36 46 52 53 60
a 5 12 19 25 30 37 46 52 53 60
a 5 12 19 25 31 37 46 52 53 60
a 5 12 19 25 31 38 46 52 53 60
a 5 12 19 25 31 38 45 52 53 60
a 5 12 19 25 31 38 45 51 53 60
a 5 12 19 25 31 38 45 51 54 60
a 5 12 19 25 31 38 45 51 54 61
a 5 12 19 25 31 38 45 51 55 61
a 5 12 19 25 31 38 45 51 55 62
a 5 12 19 25 31 38 45 51 56 62
a 5 12 19 25 31 38 45 51 56 63
a 5 12 19 25 31 38 45 51 57 63
a 5 12 19 25 31 38 45 51 57 64
a 5 12 19 25 31 38 45 51 58 64
a 5 12 19 25 31 38 45 51 58 65
a 5 12 19 25 31 38 45 51 59 65
a 5 12 19 25 31 38 44 51 59 65
a 5 12 19 25 31 38 44 50 59 65
a 5 12 19 25 31 38 43 50 59 65
a 5 12 19 25 31 38 43 49 59 65
a 5 12 19 25 31 38 43 49 58 65
a 5 12 19 25 31 38 43 49 58 64
a 5 12 19 25 31 38 43 49 57 64
a 5 12 19 25 31 38 43 49 57 63
a 5 12 19 25 31 38 43 49 56 63
a 5 12 19 25 31 38 43 49 56 62
a 5 12 19 25 31 38 43 49 55 62
a 5 12 19 25 31 38 43 49 55 61
a 5 12 19 25 31 38 43 49 54 61
a 5 12 19 25 31 38 43 49 54 60
a 5 12 19 25 31 38 43 49 53 60
a 5 12 19 25 31 38 42 49 53 60
a 5 12 19 25 31 38 42 48 53 60
a 5 12 19 25 31 38 41 48 53 60
a 5 12 19 25 31 38 41 47 53 60
a 5 12 19 25 31 38 40 47 53 60
a 5 12 19 25 32 38 40 47 53 60
a 5 12 19 25 32 39 40 47 53 60
a 5 12 19 25 33 39 40 47 53 60
a 5 12 18 25 33 39 40 47 53 60
a 5 12 18 24 33 39 40 47 53 60
a 5 12 17 24 33 39 40 47 53 60
a 5 12 17 23 33 39 40 47 53 60
a 5 12 17 23 32 39 40 47 53 60
a 5 12 17 23 32 38 40 47 53 60
a 5 12 17 23 32 38 41 47 53 60
a 5 12 17 23 32 38 41 48 53 60
a 5 12 17 23 32 38 42 48 53 60
a 5 12 17 23 32 38 42 49 53 60
a 5 12 17 23 32 38 42 49 54 60
a 5 12 17 23 32 38 42 49 54 61
a 5 12 17 23 32 38 42 49 55 61
a 5 12 17 23 32 38 42 49 55 62
a 5 12 17 23 32 38 42 49 56 62
a 5 12 17 23 32 38 42 49 56 63
a 5 12 17 23 32 38 42 49 57 63
a 5 12 17 23 32 38 42 49 57 64
a 5 12 17 23 32 38 42 49 58 64
a 5 12 17 23 32 38 42 49 58 65
a 5 12 17 23 32 38 42 49 59 65
a 5 12 17 23 32 38 43 49 59 65
a 5 12 17 23 32 38 43 50 59 65
a 5 12 17 23 32 38 44 50 59 65
a 5 12 17 23 32 38 44 51 59 65
a 5 12 17 23 32 38 44 51 58 65
a 5 12 17 23 32 38 44 51 58 64
a 5 12 17 23 32 38 44 51 57 64
a 5 12 17 23 32 38 44 51 57 63
a 5 12 17 23 32 38 44 51 56 63
a 5 12 17 23 32 38 44 51 56 62
a 5 12 17 23 32 38 44 51 55 62
a 5 12 17 23 32 38 44 51 55 61
a 5 12 17 23 32 38 44 51 54 61
a 5 12 17 23 32 38 44 51 54 60
a 5 12 17 23 32 38 44 51 53 60
a 5 12 17 23 32 38 45 51 53 60
a 5 12 17 23 32 38 45 52 53 60
a 5 12 17 23 32 38 46 52 53 60
a 5 12 17 23 31 38 46 52 53 60
a 5 12 17 23 31 37 46 52 53 60
a 5 12 17 23 30 37 46 52 53 60
a 5 12 17 23 30 36 46 52 53 60
a 5 12 17 23 30 36 45 52 53 60
a 5 12 17 23 30 36 45 51 53 60
a 5 12 17 23 30 36 45 51 54 60
a 5 12 17 23 30 36 45 51 54 61
a 5 12 17 23 30 36 45 51 55 61
a 5 12 17 23 30 36 45 51 55 62
a 5 12 17 23 30 36 45 51 56 62
a 5 12 17 23 30 36 45 51 56 63
a 5 12 17 23 30 36 45 51 57 63
a 5 12 17 23 30 36 45 51 57 64
a 5 12 17 23 30 36 45 51 58 64
a 5 12 17 23 30 36 45 51 58 65
a 5 12 17 23 30 36 45 51 59 65
a 5 12 17 23 30 36 44 51 59 65
a 5 12 17 23 30 36 44 50 59 65
a 5 12 17 23 30 36 43 50 59 65
a 5 12 17 23 30 36 43 49 59 65
a 5 12 17 23 30 36 43 49 58 65
a 5 12 17 23 30 36 43 49 58 64
a 5 12 17 23 30 36 43 49 57 64
a 5 12 17 23 30 36 43 49 57 63
a 5 12 17 23 30 36 43 49 56 63
a 5 12 17 23 30 36 43 49 56 62
a 5 12 17 23 30 36 43 49 55 62
a 5 12 17 23 30 36 43 49 55 61
a 5 12 17 23 30 36 43 49 54 61
a 5 12 17 23 30 36 43 49 54 60
a 5 12 17 23 30 36 43 49 53 60
a 5 12 17 23 30 36 42 49 53 60
a 5 12 17 23 30 36 42 48 53 60
a 5 12 17 23 30 36 41 48 53 60
a 5 12 17 23 30 36 41 47 53 60
a 5 12 17 23 30 36 40 47 53 60
a 5 12 17 23 29 36 40 47 53 60
a 5 12 17 23 29 35 40 47 53 60
a 5 12 17 23 28 35 40 47 53 60
a 5 12 17 23 28 34 40 47 53 60
a 5 12 17 23 27 34 40 47 53 60
a 5 12 16 23 27 34 40 47 53 60
a 5 12 16 22 27 34 40 47 53 60
a 5 12 15 22 27 34 40 47 53 60
a 5 12 15 21 27 34 40 47 53 60
a 5 12 14 21 27 34 40 47 53 60
a 6 12 14 21 27 34 40 47 53 60
a 6 13 14 21 27 34 40 47 53 60
a 7 13 14 21 27 34 40 47 53 60
Reconfiguration time = 0.201594
	Command being timed: "/Users/soh/app/ddreconf230801-10h10m/ddreconf benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.col --indset --stwidth --stfile=benchmark/ISR-benchmark/exp_instance/IS_exp_instance005.dat"
	User time (seconds): 0.36
	System time (seconds): 0.01
	Percent of CPU this job got: 97%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 0:00.39
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 147210240
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 9125
	Voluntary context switches: 228
	Involuntary context switches: 5
	Swaps: 0
	File system inputs: 0
	File system outputs: 0
	Socket messages sent: 32
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
FINISHED CPU 0.37 MEM 0 MAXMEM 0 STALE 1
#RESULT: UNK
#FIN: FIN
#CPU: 0.37
#MAXMEM: 0
c 
#END: [Tue Aug  1 10:27:17 2023]
